ensembleDescription,k,dataset,errorRate,timeTaken
Decision Tree-Extra Tree-Multi-layer Perceptron-Quadratic Discriminant-Gradient Boosting,5,car,0.12795066541201774,9.4994
Decision Tree-Extra Tree-Multi-layer Perceptron-Quadratic Discriminant-MultinomialNB,5,car,0.13425863691356366,8.173300000000001
Decision Tree-Extra Tree-Multi-layer Perceptron-Quadratic Discriminant-Nearest Neighbors,5,car,0.12096383922570238,19.549
Decision Tree-Extra Tree-Multi-layer Perceptron-Quadratic Discriminant-Random Forest (10 estimators),5,car,0.12326925662051351,9.286999999999999
Decision Tree-Extra Tree-Multi-layer Perceptron-Random Forest (10 estimators),4,car,0.12274499260653313,8.7732
Decision Tree-Extra Tree-Multi-layer Perceptron-Random Forest (10 estimators)-Gradient Boosting,5,car,0.11582874042209974,9.367700000000001
Decision Tree-Extra Tree-MultinomialNB,3,car,0.15459403145584086,6.6838999999999995
Decision Tree-Extra Tree-MultinomialNB-Extra Trees,4,car,0.17138728323699423,23.347500000000004
Decision Tree-Extra Tree-MultinomialNB-Extra Trees-Gradient Boosting,5,car,0.16038782094367524,22.849300000000003
Decision Tree-Extra Tree-MultinomialNB-Extra Trees-Random Forest (10 estimators),5,car,0.15921830891248825,23.113099999999996
Decision Tree-Extra Tree-MultinomialNB-Gradient Boosting,4,car,0.18009141013577096,9.409600000000001
Decision Tree-Extra Tree-MultinomialNB-Nearest Neighbors,4,car,0.18645651297217364,20.5069
Decision Tree-Extra Tree-MultinomialNB-Nearest Neighbors-Extra Trees,5,car,0.16269323833848637,36.8094
Decision Tree-Extra Tree-MultinomialNB-Nearest Neighbors-Gradient Boosting,5,car,0.1621387283236994,20.4885
Decision Tree-Extra Tree-MultinomialNB-Nearest Neighbors-Random Forest (10 estimators),5,car,0.16792579647802125,21.968000000000004
Decision Tree-Extra Tree-MultinomialNB-Random Forest (10 estimators),4,car,0.17890173410404625,11.262800000000002
Decision Tree-Extra Tree-MultinomialNB-Random Forest (10 estimators)-Gradient Boosting,5,car,0.1580824035488641,10.1219
Decision Tree-Extra Tree-Nearest Neighbors,3,car,0.14882712730205672,18.1526
Decision Tree-Extra Tree-Nearest Neighbors-Extra Trees,4,car,0.1505444280145181,41.575
Decision Tree-Extra Tree-Nearest Neighbors-Extra Trees-Gradient Boosting,5,car,0.15462091678989115,39.104
