ensembleDescription,k,dataset,errorRate,timeTaken
Decision Tree-Perceptron-Quadratic Discriminant-Random Forest (10 estimators)-Gradient Boosting,5,MiniBooNE,0.07780000000000001,109.797
Decision Tree-Perceptron-Random Forest (10 estimators),3,MiniBooNE,0.09828,98.9519
Decision Tree-Perceptron-Random Forest (10 estimators)-Gradient Boosting,4,MiniBooNE,0.092,106.90270000000001
Decision Tree-Perceptron-Ridge,3,MiniBooNE,0.1052,98.2118
Decision Tree-Perceptron-Ridge-BernoulliNB,4,MiniBooNE,0.13396000000000002,94.34259999999999
Decision Tree-Perceptron-Ridge-BernoulliNB-Extra Trees,5,MiniBooNE,0.09268000000000001,185.7887
Decision Tree-Perceptron-Ridge-BernoulliNB-Gradient Boosting,5,MiniBooNE,0.09203999999999998,101.01450000000001
Decision Tree-Perceptron-Ridge-BernoulliNB-Nearest Neighbors,5,MiniBooNE,0.10488,1631.3599
Decision Tree-Perceptron-Ridge-BernoulliNB-Random Forest (10 estimators),5,MiniBooNE,0.09708,100.4779
Decision Tree-Perceptron-Ridge-Extra Trees,4,MiniBooNE,0.09788000000000001,186.3913
Decision Tree-Perceptron-Ridge-Extra Trees-Gradient Boosting,5,MiniBooNE,0.07872,190.7519
Decision Tree-Perceptron-Ridge-Extra Trees-Random Forest (10 estimators),5,MiniBooNE,0.08164000000000002,191.2221
Decision Tree-Perceptron-Ridge-Gradient Boosting,4,MiniBooNE,0.09648,100.8557
Decision Tree-Perceptron-Ridge-Linear Discriminant,4,MiniBooNE,0.10356000000000001,94.99340000000001
Decision Tree-Perceptron-Ridge-Linear Discriminant-BernoulliNB,5,MiniBooNE,0.10068000000000002,91.59440000000001
Decision Tree-Perceptron-Ridge-Linear Discriminant-Extra Trees,5,MiniBooNE,0.08980000000000002,187.2448
Decision Tree-Perceptron-Ridge-Linear Discriminant-Gradient Boosting,5,MiniBooNE,0.09048,96.21730000000001
Decision Tree-Perceptron-Ridge-Linear Discriminant-Nearest Neighbors,5,MiniBooNE,0.09503999999999999,1611.6506999999997
Decision Tree-Perceptron-Ridge-Linear Discriminant-Quadratic Discriminant,5,MiniBooNE,0.09568,99.1267
Decision Tree-Perceptron-Ridge-Linear Discriminant-Random Forest (10 estimators),5,MiniBooNE,0.09240000000000001,101.59729999999999
Decision Tree-Perceptron-Ridge-Multi-layer Perceptron,4,MiniBooNE,0.10236,97.96809999999999
Decision Tree-Perceptron-Ridge-Multi-layer Perceptron-BernoulliNB,5,MiniBooNE,0.09780000000000001,94.0386
Decision Tree-Perceptron-Ridge-Multi-layer Perceptron-Extra Trees,5,MiniBooNE,0.08276,190.7303
Decision Tree-Perceptron-Ridge-Multi-layer Perceptron-Gradient Boosting,5,MiniBooNE,0.08180000000000001,100.74450000000002
Decision Tree-Perceptron-Ridge-Multi-layer Perceptron-Linear Discriminant,5,MiniBooNE,0.09344000000000001,91.9962
Decision Tree-Perceptron-Ridge-Multi-layer Perceptron-Nearest Neighbors,5,MiniBooNE,0.09035999999999998,1613.8478999999998
Decision Tree-Perceptron-Ridge-Multi-layer Perceptron-Quadratic Discriminant,5,MiniBooNE,0.0878,101.2502
Decision Tree-Perceptron-Ridge-Multi-layer Perceptron-Random Forest (10 estimators),5,MiniBooNE,0.08512,100.5281
Decision Tree-Perceptron-Ridge-Nearest Neighbors,4,MiniBooNE,0.11028,1644.4224
Decision Tree-Perceptron-Ridge-Nearest Neighbors-Extra Trees,5,MiniBooNE,0.0858,1676.7505999999998
Decision Tree-Perceptron-Ridge-Nearest Neighbors-Gradient Boosting,5,MiniBooNE,0.08424000000000001,1656.0566999999999
Decision Tree-Perceptron-Ridge-Nearest Neighbors-Random Forest (10 estimators),5,MiniBooNE,0.08919999999999999,1677.3661
Decision Tree-Perceptron-Ridge-Quadratic Discriminant,4,MiniBooNE,0.10208000000000002,101.1799
Decision Tree-Perceptron-Ridge-Quadratic Discriminant-BernoulliNB,5,MiniBooNE,0.10939999999999998,94.2533
Decision Tree-Perceptron-Ridge-Quadratic Discriminant-Extra Trees,5,MiniBooNE,0.0832,189.5167
Decision Tree-Perceptron-Ridge-Quadratic Discriminant-Gradient Boosting,5,MiniBooNE,0.08163999999999999,106.88990000000001
Decision Tree-Perceptron-Ridge-Quadratic Discriminant-Nearest Neighbors,5,MiniBooNE,0.09343999999999998,1605.2327
Decision Tree-Perceptron-Ridge-Quadratic Discriminant-Random Forest (10 estimators),5,MiniBooNE,0.0864,101.8576
Decision Tree-Perceptron-Ridge-Random Forest (10 estimators),4,MiniBooNE,0.1022,104.40520000000001
Decision Tree-Perceptron-Ridge-Random Forest (10 estimators)-Gradient Boosting,5,MiniBooNE,0.08092,106.59870000000001
Decision Tree-Perceptron-Ridge-SGD,4,MiniBooNE,0.14679999999999999,91.9503
Decision Tree-Perceptron-Ridge-SGD-BernoulliNB,5,MiniBooNE,0.14052000000000003,94.45609999999999
Decision Tree-Perceptron-Ridge-SGD-Extra Trees,5,MiniBooNE,0.1002,181.27209999999997
Decision Tree-Perceptron-Ridge-SGD-Gradient Boosting,5,MiniBooNE,0.09852,98.61030000000001
Decision Tree-Perceptron-Ridge-SGD-Linear Discriminant,5,MiniBooNE,0.10468,91.56360000000001
Decision Tree-Perceptron-Ridge-SGD-Multi-layer Perceptron,5,MiniBooNE,0.10436000000000001,91.4905
Decision Tree-Perceptron-Ridge-SGD-Nearest Neighbors,5,MiniBooNE,0.11456000000000002,1633.5288
Decision Tree-Perceptron-Ridge-SGD-Quadratic Discriminant,5,MiniBooNE,0.12743999999999997,97.8871
Decision Tree-Perceptron-Ridge-SGD-Random Forest (10 estimators),5,MiniBooNE,0.10324,100.96010000000001
Decision Tree-Perceptron-SGD,3,MiniBooNE,0.22096,95.7117
Decision Tree-Perceptron-SGD-BernoulliNB,4,MiniBooNE,0.17312,94.94810000000001
Decision Tree-Perceptron-SGD-BernoulliNB-Extra Trees,5,MiniBooNE,0.1352,187.01899999999998
Decision Tree-Perceptron-SGD-BernoulliNB-Gradient Boosting,5,MiniBooNE,0.1334,97.46239999999999
Decision Tree-Perceptron-SGD-BernoulliNB-Nearest Neighbors,5,MiniBooNE,0.14784,1665.3813999999998
Decision Tree-Perceptron-SGD-BernoulliNB-Random Forest (10 estimators),5,MiniBooNE,0.13728,98.8978
Decision Tree-Perceptron-SGD-Extra Trees,4,MiniBooNE,0.14107999999999998,187.707
Decision Tree-Perceptron-SGD-Extra Trees-Gradient Boosting,5,MiniBooNE,0.09028,186.31490000000002
Decision Tree-Perceptron-SGD-Extra Trees-Random Forest (10 estimators),5,MiniBooNE,0.09527999999999999,188.56980000000001
Decision Tree-Perceptron-SGD-Gradient Boosting,4,MiniBooNE,0.13968000000000003,98.8123
Decision Tree-Perceptron-SGD-Linear Discriminant,4,MiniBooNE,0.147,92.1192
Decision Tree-Perceptron-SGD-Linear Discriminant-BernoulliNB,5,MiniBooNE,0.14048,90.09360000000001
Decision Tree-Perceptron-SGD-Linear Discriminant-Extra Trees,5,MiniBooNE,0.09988,182.83429999999998
Decision Tree-Perceptron-SGD-Linear Discriminant-Gradient Boosting,5,MiniBooNE,0.09844,102.51209999999999
Decision Tree-Perceptron-SGD-Linear Discriminant-Nearest Neighbors,5,MiniBooNE,0.1146,1624.0932
Decision Tree-Perceptron-SGD-Linear Discriminant-Quadratic Discriminant,5,MiniBooNE,0.12704000000000001,99.6593
Decision Tree-Perceptron-SGD-Linear Discriminant-Random Forest (10 estimators),5,MiniBooNE,0.10328,101.29970000000002
Decision Tree-Perceptron-SGD-Multi-layer Perceptron,4,MiniBooNE,0.14423999999999998,95.4942
Decision Tree-Perceptron-SGD-Multi-layer Perceptron-BernoulliNB,5,MiniBooNE,0.13904,96.4826
Decision Tree-Perceptron-SGD-Multi-layer Perceptron-Extra Trees,5,MiniBooNE,0.09620000000000001,191.1928
Decision Tree-Perceptron-SGD-Multi-layer Perceptron-Gradient Boosting,5,MiniBooNE,0.0942,106.49010000000001
Decision Tree-Perceptron-SGD-Multi-layer Perceptron-Linear Discriminant,5,MiniBooNE,0.10411999999999999,94.86359999999999
Decision Tree-Perceptron-SGD-Multi-layer Perceptron-Nearest Neighbors,5,MiniBooNE,0.11048,1614.0716
Decision Tree-Perceptron-SGD-Multi-layer Perceptron-Quadratic Discriminant,5,MiniBooNE,0.12364,102.18969999999999
Decision Tree-Perceptron-SGD-Multi-layer Perceptron-Random Forest (10 estimators),5,MiniBooNE,0.09952,101.561
Decision Tree-Perceptron-SGD-Nearest Neighbors,4,MiniBooNE,0.15159999999999998,1639.4560000000001
Decision Tree-Perceptron-SGD-Nearest Neighbors-Extra Trees,5,MiniBooNE,0.10672000000000001,1710.5971999999997
Decision Tree-Perceptron-SGD-Nearest Neighbors-Gradient Boosting,5,MiniBooNE,0.10544,1643.0281000000002
Decision Tree-Perceptron-SGD-Nearest Neighbors-Random Forest (10 estimators),5,MiniBooNE,0.11007999999999998,1644.1107
Decision Tree-Perceptron-SGD-Quadratic Discriminant,4,MiniBooNE,0.16963999999999999,99.20570000000001
Decision Tree-Perceptron-SGD-Quadratic Discriminant-BernoulliNB,5,MiniBooNE,0.15996,99.99249999999999
Decision Tree-Perceptron-SGD-Quadratic Discriminant-Extra Trees,5,MiniBooNE,0.11943999999999999,183.4849
Decision Tree-Perceptron-SGD-Quadratic Discriminant-Gradient Boosting,5,MiniBooNE,0.11739999999999999,103.61410000000001
Decision Tree-Perceptron-SGD-Quadratic Discriminant-Nearest Neighbors,5,MiniBooNE,0.13464000000000004,1630.4271999999996
Decision Tree-Perceptron-SGD-Quadratic Discriminant-Random Forest (10 estimators),5,MiniBooNE,0.12272000000000001,100.39819999999999
Decision Tree-Perceptron-SGD-Random Forest (10 estimators),4,MiniBooNE,0.1432,102.75219999999999
Decision Tree-Perceptron-SGD-Random Forest (10 estimators)-Gradient Boosting,5,MiniBooNE,0.09304,112.96969999999999
Decision Tree-Quadratic Discriminant,2,MiniBooNE,0.10788,96.7199
Decision Tree-Quadratic Discriminant-BernoulliNB,3,MiniBooNE,0.1368,96.15759999999997
Decision Tree-Quadratic Discriminant-BernoulliNB-Extra Trees,4,MiniBooNE,0.08883999999999999,205.75050000000002
Decision Tree-Quadratic Discriminant-BernoulliNB-Extra Trees-Gradient Boosting,5,MiniBooNE,0.0764,194.39799999999997
Decision Tree-Quadratic Discriminant-BernoulliNB-Extra Trees-Random Forest (10 estimators),5,MiniBooNE,0.07980000000000001,202.31789999999998
Decision Tree-Quadratic Discriminant-BernoulliNB-Gradient Boosting,4,MiniBooNE,0.0868,122.064
Decision Tree-Quadratic Discriminant-BernoulliNB-Nearest Neighbors,4,MiniBooNE,0.10347999999999999,1703.5050999999999
Decision Tree-Quadratic Discriminant-BernoulliNB-Nearest Neighbors-Extra Trees,5,MiniBooNE,0.08556,1900.7458000000001
Decision Tree-Quadratic Discriminant-BernoulliNB-Nearest Neighbors-Gradient Boosting,5,MiniBooNE,0.08375999999999999,1677.2307
Decision Tree-Quadratic Discriminant-BernoulliNB-Nearest Neighbors-Random Forest (10 estimators),5,MiniBooNE,0.08839999999999999,1709.2931
Decision Tree-Quadratic Discriminant-BernoulliNB-Random Forest (10 estimators),4,MiniBooNE,0.09480000000000001,111.1105
Decision Tree-Quadratic Discriminant-BernoulliNB-Random Forest (10 estimators)-Gradient Boosting,5,MiniBooNE,0.07896,104.41990000000001
Decision Tree-Quadratic Discriminant-Extra Trees,3,MiniBooNE,0.08472,191.1755
Decision Tree-Quadratic Discriminant-Extra Trees-Gradient Boosting,4,MiniBooNE,0.07160000000000001,195.0135
Decision Tree-Quadratic Discriminant-Extra Trees-Random Forest (10 estimators),4,MiniBooNE,0.07752,195.72129999999999
Decision Tree-Quadratic Discriminant-Extra Trees-Random Forest (10 estimators)-Gradient Boosting,5,MiniBooNE,0.07188000000000001,202.72740000000002
Decision Tree-Quadratic Discriminant-Gradient Boosting,3,MiniBooNE,0.08471999999999999,104.9097
Decision Tree-Quadratic Discriminant-Nearest Neighbors,3,MiniBooNE,0.10336000000000001,1670.7278000000001
Decision Tree-Quadratic Discriminant-Nearest Neighbors-Extra Trees,4,MiniBooNE,0.08147999999999998,1768.5359
Decision Tree-Quadratic Discriminant-Nearest Neighbors-Extra Trees-Gradient Boosting,5,MiniBooNE,0.07336000000000001,1760.3084
Decision Tree-Quadratic Discriminant-Nearest Neighbors-Extra Trees-Random Forest (10 estimators),5,MiniBooNE,0.07660000000000002,1719.7022999999997
Decision Tree-Quadratic Discriminant-Nearest Neighbors-Gradient Boosting,4,MiniBooNE,0.07892,1696.2571000000003
Decision Tree-Quadratic Discriminant-Nearest Neighbors-Random Forest (10 estimators),4,MiniBooNE,0.08527999999999998,1714.5077
Decision Tree-Quadratic Discriminant-Nearest Neighbors-Random Forest (10 estimators)-Gradient Boosting,5,MiniBooNE,0.07512,1643.8341
Decision Tree-Quadratic Discriminant-Random Forest (10 estimators),3,MiniBooNE,0.08956,105.4118
Decision Tree-Quadratic Discriminant-Random Forest (10 estimators)-Gradient Boosting,4,MiniBooNE,0.07556,108.88640000000001
Decision Tree-Random Forest (10 estimators),2,MiniBooNE,0.10395999999999998,78.9412
Decision Tree-Random Forest (10 estimators)-Gradient Boosting,3,MiniBooNE,0.07552,91.1936
Decision Tree-Ridge,2,MiniBooNE,0.11008,90.7041
Decision Tree-Ridge-BernoulliNB,3,MiniBooNE,0.1044,102.2866
Decision Tree-Ridge-BernoulliNB-Extra Trees,4,MiniBooNE,0.09496,185.12420000000003
Decision Tree-Ridge-BernoulliNB-Extra Trees-Gradient Boosting,5,MiniBooNE,0.07756,197.10150000000002
Decision Tree-Ridge-BernoulliNB-Extra Trees-Random Forest (10 estimators),5,MiniBooNE,0.08076,206.15709999999999
Decision Tree-Ridge-BernoulliNB-Gradient Boosting,4,MiniBooNE,0.09484000000000001,97.9429
Decision Tree-Ridge-BernoulliNB-Nearest Neighbors,4,MiniBooNE,0.10588000000000002,1663.0801999999999
Decision Tree-Ridge-BernoulliNB-Nearest Neighbors-Extra Trees,5,MiniBooNE,0.08496,1713.0751
Decision Tree-Ridge-BernoulliNB-Nearest Neighbors-Gradient Boosting,5,MiniBooNE,0.08348,1715.2599999999998
Decision Tree-Ridge-BernoulliNB-Nearest Neighbors-Random Forest (10 estimators),5,MiniBooNE,0.08892,1666.0292000000002
Decision Tree-Ridge-BernoulliNB-Random Forest (10 estimators),4,MiniBooNE,0.09975999999999999,101.1483
Decision Tree-Ridge-BernoulliNB-Random Forest (10 estimators)-Gradient Boosting,5,MiniBooNE,0.0808,110.80949999999999
Decision Tree-Ridge-Extra Trees,3,MiniBooNE,0.07999999999999999,191.33030000000002
Decision Tree-Ridge-Extra Trees-Gradient Boosting,4,MiniBooNE,0.07912,197.9562
Decision Tree-Ridge-Extra Trees-Random Forest (10 estimators),4,MiniBooNE,0.08396,194.6953
Decision Tree-Ridge-Extra Trees-Random Forest (10 estimators)-Gradient Boosting,5,MiniBooNE,0.0744,204.589
Decision Tree-Ridge-Gradient Boosting,3,MiniBooNE,0.07851999999999999,98.2947
Decision Tree-Ridge-Linear Discriminant,3,MiniBooNE,0.09684000000000001,92.02029999999999
Decision Tree-Ridge-Linear Discriminant-BernoulliNB,4,MiniBooNE,0.10232000000000001,89.5171
Decision Tree-Ridge-Linear Discriminant-BernoulliNB-Extra Trees,5,MiniBooNE,0.0904,186.2148
Decision Tree-Ridge-Linear Discriminant-BernoulliNB-Gradient Boosting,5,MiniBooNE,0.091,97.776
Decision Tree-Ridge-Linear Discriminant-BernoulliNB-Nearest Neighbors,5,MiniBooNE,0.09572,1621.0674
Decision Tree-Ridge-Linear Discriminant-BernoulliNB-Random Forest (10 estimators),5,MiniBooNE,0.09248,97.5279
Decision Tree-Ridge-Linear Discriminant-Extra Trees,4,MiniBooNE,0.08979999999999998,187.73860000000002
Decision Tree-Ridge-Linear Discriminant-Extra Trees-Gradient Boosting,5,MiniBooNE,0.08104,193.45499999999998
Decision Tree-Ridge-Linear Discriminant-Extra Trees-Random Forest (10 estimators),5,MiniBooNE,0.0824,193.16540000000003
Decision Tree-Ridge-Linear Discriminant-Gradient Boosting,4,MiniBooNE,0.09052,102.3151
Decision Tree-Ridge-Linear Discriminant-Nearest Neighbors,4,MiniBooNE,0.09623999999999999,1604.4763000000003
Decision Tree-Ridge-Linear Discriminant-Nearest Neighbors-Extra Trees,5,MiniBooNE,0.08492,1729.5642
Decision Tree-Ridge-Linear Discriminant-Nearest Neighbors-Gradient Boosting,5,MiniBooNE,0.0842,1662.702
Decision Tree-Ridge-Linear Discriminant-Nearest Neighbors-Random Forest (10 estimators),5,MiniBooNE,0.08724,1665.7375
Decision Tree-Ridge-Linear Discriminant-Quadratic Discriminant,4,MiniBooNE,0.09516,96.23389999999999
Decision Tree-Ridge-Linear Discriminant-Quadratic Discriminant-BernoulliNB,5,MiniBooNE,0.0966,102.2028
Decision Tree-Ridge-Linear Discriminant-Quadratic Discriminant-Extra Trees,5,MiniBooNE,0.08492,191.59519999999998
Decision Tree-Ridge-Linear Discriminant-Quadratic Discriminant-Gradient Boosting,5,MiniBooNE,0.08288000000000001,108.2743
Decision Tree-Ridge-Linear Discriminant-Quadratic Discriminant-Nearest Neighbors,5,MiniBooNE,0.08872,1644.6238999999998
Decision Tree-Ridge-Linear Discriminant-Quadratic Discriminant-Random Forest (10 estimators),5,MiniBooNE,0.08588,106.3982
Decision Tree-Ridge-Linear Discriminant-Random Forest (10 estimators),4,MiniBooNE,0.09292,99.1138
Decision Tree-Ridge-Linear Discriminant-Random Forest (10 estimators)-Gradient Boosting,5,MiniBooNE,0.08204,107.88729999999998
Decision Tree-Ridge-Multi-layer Perceptron,3,MiniBooNE,0.08643999999999999,95.4555
Decision Tree-Ridge-Multi-layer Perceptron-BernoulliNB,4,MiniBooNE,0.10007999999999999,97.5681
Decision Tree-Ridge-Multi-layer Perceptron-BernoulliNB-Extra Trees,5,MiniBooNE,0.08156000000000001,196.4008
Decision Tree-Ridge-Multi-layer Perceptron-BernoulliNB-Gradient Boosting,5,MiniBooNE,0.08091999999999999,111.98059999999998
Decision Tree-Ridge-Multi-layer Perceptron-BernoulliNB-Nearest Neighbors,5,MiniBooNE,0.08851999999999999,1719.6537
Decision Tree-Ridge-Multi-layer Perceptron-BernoulliNB-Random Forest (10 estimators),5,MiniBooNE,0.08535999999999999,110.98620000000001
Decision Tree-Ridge-Multi-layer Perceptron-Extra Trees,4,MiniBooNE,0.08332,195.3764
Decision Tree-Ridge-Multi-layer Perceptron-Extra Trees-Gradient Boosting,5,MiniBooNE,0.0742,197.7515
Decision Tree-Ridge-Multi-layer Perceptron-Extra Trees-Random Forest (10 estimators),5,MiniBooNE,0.07599999999999998,189.1096
Decision Tree-Ridge-Multi-layer Perceptron-Gradient Boosting,4,MiniBooNE,0.08176,101.9002
Decision Tree-Ridge-Multi-layer Perceptron-Linear Discriminant,4,MiniBooNE,0.0934,94.83279999999999
Decision Tree-Ridge-Multi-layer Perceptron-Linear Discriminant-BernoulliNB,5,MiniBooNE,0.09352,98.3613
Decision Tree-Ridge-Multi-layer Perceptron-Linear Discriminant-Extra Trees,5,MiniBooNE,0.08387999999999998,189.868
Decision Tree-Ridge-Multi-layer Perceptron-Linear Discriminant-Gradient Boosting,5,MiniBooNE,0.08280000000000001,110.7776
Decision Tree-Ridge-Multi-layer Perceptron-Linear Discriminant-Nearest Neighbors,5,MiniBooNE,0.08664000000000001,1653.5447
Decision Tree-Ridge-Multi-layer Perceptron-Linear Discriminant-Quadratic Discriminant,5,MiniBooNE,0.08752,102.49129999999998
Decision Tree-Ridge-Multi-layer Perceptron-Linear Discriminant-Random Forest (10 estimators),5,MiniBooNE,0.08559999999999998,106.55460000000001
Decision Tree-Ridge-Multi-layer Perceptron-Nearest Neighbors,4,MiniBooNE,0.09171999999999998,1675.7532000000003
Decision Tree-Ridge-Multi-layer Perceptron-Nearest Neighbors-Extra Trees,5,MiniBooNE,0.0792,1872.7884000000001
Decision Tree-Ridge-Multi-layer Perceptron-Nearest Neighbors-Gradient Boosting,5,MiniBooNE,0.07792,1671.2051999999999
Decision Tree-Ridge-Multi-layer Perceptron-Nearest Neighbors-Random Forest (10 estimators),5,MiniBooNE,0.08088,1764.3545000000001
Decision Tree-Ridge-Multi-layer Perceptron-Quadratic Discriminant,4,MiniBooNE,0.08496,102.7222
Decision Tree-Ridge-Multi-layer Perceptron-Quadratic Discriminant-BernoulliNB,5,MiniBooNE,0.08952000000000002,107.22319999999999
Decision Tree-Ridge-Multi-layer Perceptron-Quadratic Discriminant-Extra Trees,5,MiniBooNE,0.0774,199.6243
Decision Tree-Ridge-Multi-layer Perceptron-Quadratic Discriminant-Gradient Boosting,5,MiniBooNE,0.07748000000000001,120.3949
Decision Tree-Ridge-Multi-layer Perceptron-Quadratic Discriminant-Nearest Neighbors,5,MiniBooNE,0.08387999999999998,1703.0146
Decision Tree-Ridge-Multi-layer Perceptron-Quadratic Discriminant-Random Forest (10 estimators),5,MiniBooNE,0.0788,114.09709999999998
Decision Tree-Ridge-Multi-layer Perceptron-Random Forest (10 estimators),4,MiniBooNE,0.08672,104.05109999999998
Decision Tree-Ridge-Multi-layer Perceptron-Random Forest (10 estimators)-Gradient Boosting,5,MiniBooNE,0.07508,107.95509999999999
Decision Tree-Ridge-Nearest Neighbors,3,MiniBooNE,0.09152,1667.0713
Decision Tree-Ridge-Nearest Neighbors-Extra Trees,4,MiniBooNE,0.08748,1742.1146999999996
